ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA
202425,CENTRO,LAZIO,ROMA,RMIC8DH001,IC FREGENE -PASSOSCURO,RMAA8DH02V,SAN GIUSTO,VIA PORTOVENERE 145,00054,M297,FIUMICINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DH001@istruzione.it,Non Disponibile,www.ic-fregene-passoscuro.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AL00A,ISTITUTO COMPRENSIVO - VICOVARO,RMMM8AL035,ROSATELLI,VIA DON MINZONI1,00023,A446,ARSOLI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,icsvicovaro.altervista.org,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B900G,IC E. GALICE,RMAA8B902D,CIVITAVECCHIA - VIA PAPACCHINI,VIA MONS. PAPACCHINI,00053,C773,CIVITAVECCHIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8B900G@istruzione.it,Non Disponibile,www.icgalicecivitavecchia.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC834008,IST.OMNICOMPRENSIVO ROCCASECCA,FRAA834015,ROCCASECCA CAPOLUOGO,VIA SEVERINO GAZZELLONI2,03038,H443,ROCCASECCA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC834008@istruzione.it,Non Disponibile,www.icroccasecca.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC85200T,I.C. 2^ PONTECORVO,FRAA85202Q,PONTECORVO TORDONI,LOC. TORDONI,03037,G838,PONTECORVO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC85200T@istruzione.it,Non Disponibile,www.istitutocomprensivo2pontecorvo.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C9006,IC ARDEA I,RMAA8C9024,PIAN DI FRASSO,VIA LAURENTINA KM 32.500,00040,M213,ARDEA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C9006@istruzione.it,Non Disponibile,icardea1.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC82500N,IST. COMPRENSIVO BASSA SABINA,RIMM82501P,MARCHESE N.G. PEPOLI,VIA BULGARELLI S.N.C.,02047,G763,POGGIO MIRTETO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RIIC82500N@istruzione.it,Non Disponibile,www.istitutocomprensivopoggiomirteto.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EH00G,IC VIA SAVINIO,RMEE8EH01N,C. USAI,VIA SAVINIO,00141,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8EH00G@istruzione.it,Non Disponibile,WWW.ICVIASAVINIO.GOV.IT,NO
202425,CENTRO,LAZIO,RIETI,RIIC806008,LEONESSA,RIEE80601A,LEONESSA,VIALE ALDO MORO 8,02016,E535,LEONESSA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC806008@istruzione.it,Non Disponibile,www.istitutocomprensivodileonessa.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC89300V,IC TIVOLI II - TIVOLI CENTRO,RMIC89300V,IC TIVOLI II - TIVOLI CENTRO,VIA DEI PINI 19,00019,L182,TIVOLI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC89300V@istruzione.it,rmic89300v@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC813002,"""MARIA MONTESSORI""",RMIC813002,"""MARIA MONTESSORI""",V.LE ADRIATICO 140,00141,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC813002@istruzione.it,rmic813002@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EM008,IC PIERSANTI MATTARELLA,RMEE8EM03C,P.ZZA B. CRIVELLI,PIAZZA B. CRIVELLI 84,00159,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8EM008@istruzione.it,Non Disponibile,www.istitutopiersantimattarella.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81600P,"I.C. ""GIOV. PAOLO II"" ARCE",FRAA81601G,INFANZIA ARCE CAPOLUOGO,VIA MAGNI,03032,A363,ARCE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC81600P@istruzione.it,Non Disponibile,http//www.istitutocomprensivoarce.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G7001,I.C. FABRIZIO DE ANDRE',RMMM8G7012,SANTA PALOMBA,VIA CESARE FIORUCCI SNC,00040,G811,POMEZIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8G7001@istruzione.it,Non Disponibile,WWW.ICFABRIZIODEANDRE.EDU.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AU001,PADRE GIULIANO GIORGI,RMMM8AU034,MONTORIO,VIA IV NOVEMBRE 30,00010,F692,MONTORIO ROMANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8AU001@istruzione.it,Non Disponibile,www.icgiulianogiorgi.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FF00E,IC POGGIALI-SPIZZICHINO,RMIC8FF00E,IC POGGIALI-SPIZZICHINO,VIA ARISTIDE LEONORI 74,00147,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8FF00E@istruzione.it,rmic8ff00e@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CP00E,IC CASTELVERDE,RMEE8CP01L,VIA MASSA SAN GIULIANO,VIA MASSA SAN GIULIANO 131,00132,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CP00E@istruzione.it,Non Disponibile,iccastelverderoma.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC812008,I.C. FABRICA DI ROMA,VTAA812048,SCUOLA DELL'INFANZIA CARBOGNANO,VIA XX SETTEMBRE SNC,01030,B735,CARBOGNANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,icfabricadiroma.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C3007,I.C. DI FRASCATI,RMAA8C3014,I.C. DI FRASCATI -VILLA MUTI,VIA FONTANA VECCHIA,00044,D773,FRASCATI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C3007@istruzione.it,Non Disponibile,www.icdifrascati.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC826009,I.C. SAN GIORGIO A LIRI,FRAA826027,PIGNATARO CAPOLUOGO,VIA S.MARIA,03040,G662,PIGNATARO INTERAMNA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC826009@istruzione.it,Non Disponibile,www.scuoleicsangiorgioaliri.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83200L,I.C. ISOLA DEL LIRI,FRMM83202P,CASTELLIRI SECONDARIA 1' GRADO,VIA PIEMONTE 4,03030,C177,CASTELLIRI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC83200L@istruzione.it,Non Disponibile,- www.icisoladelliri.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC84800T,LEONARDO DA VINCI-RODARI,LTIC84800T,LEONARDO DA VINCI-RODARI,VIALE DE CHIRICO N.3,04100,E472,LATINA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,LTIC84800T@istruzione.it,ltic84800t@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DR00R,"IC ""GIOVANNI PIERLUIGI""",RMIC8DR00R,"IC ""GIOVANNI PIERLUIGI""",VIA DI VALLE ZAMPEA 2,00036,G274,PALESTRINA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8DR00R@istruzione.it,rmic8dr00r@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FU00V,"I.C. ""MARGHERITA HACK""",RMIC8FU00V,"I.C. ""MARGHERITA HACK""",VIA CASIMIRO MANASSEI60,00151,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8FU00V@istruzione.it,rmic8fu00v@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC84700A,I.C. 2^ FROSINONE,FRAA847039,PINOCCHIO - EX L. RADICE,VIA P. MASCAGNI 8,03100,D810,FROSINONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC84700A@istruzione.it,Non Disponibile,www.comprensivofrosinone2.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC81000L,I.C. VIRGILI RONCIGLIONE,VTAA81001D,SCUOLA INFANZIA RONCIGLIONE,VIA DELLE VIGNE N.10,01037,H534,RONCIGLIONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC81000L@istruzione.it,Non Disponibile,www.icronciglione.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B200R,ORSA MAGGIORE,RMEE8B201V,VIA ORSA MAGGIORE,VIA ORSA MAGGIORE,00144,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8B200R@istruzione.it,Non Disponibile,www.icorsamaggiore.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC82000E,"I.C. ""VALLE DEL VELINO""",RIAA82003D,CITTADUCALE,VIA CAVALIERI DI VITTORIO VENETO N.2,02015,C746,CITTADUCALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RIIC82000E@istruzione.it,Non Disponibile,www.icgalileicittaducale.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC81600V,IC A.M.RICCI,RIIC81600V,IC A.M.RICCI,VIA XXIII SETTEMBRE N16,02100,H282,RIETI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RIIC81600V@istruzione.it,riic81600v@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC834005,I.C. ELLERA VITERBO,VTMM834016,SCUOLA SEC. I BAGNAIA,VIA ALESSANDRO QUADRANI,01100,M082,VITERBO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC834005@istruzione.it,Non Disponibile,www.3circolovt.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A9001,ENRICO PESTALOZZI,RMAA8A9041,"""E.PESTALOZZI""INFANZIA 1",VIA C. A. DALLA CHIESA N. 21/A,00071,G811,POMEZIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8A9001@istruzione.it,Non Disponibile,www.icpestalozzi.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC876005,GIACOMO MATTEOTTI,RMAA876023,RIANO-COSTARONI BELVEDERE,Non Disponibile,00060,H267,RIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC876005@istruzione.it,Non Disponibile,icriano,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EG00Q,IC P.ZZA FILATTIERA,RMAA8EG01L,VIA CALCINAIA,VIA CALCINAIA 44,00139,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8EG00Q@istruzione.it,Non Disponibile,www.filattiera84.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC82300L,I.C. GIOVAN BATTISTA VALENTE,RMMM82301N,MEDIA G.B.VALENTE,VIALE G.B. VALENTE 98,00177,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC82300L@istruzione.it,Non Disponibile,gbvalente.altervista.org,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FA00B,IC VIA CASALE DEL FINOCCHIO,RMMM8FA01C,EX SAVIO,VIA CASALE DEL FINOCCHIO 56,00132,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8FA00B@istruzione.it,Non Disponibile,www.icviacasaledelfinocchio.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AU001,PADRE GIULIANO GIORGI,RMAA8AU02V,MONTORIO ROMANO,VIA COSTA PRATI,00010,F692,MONTORIO ROMANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AU001@istruzione.it,Non Disponibile,www.icgiulianogiorgi.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A8005,ORAZIO,RMIC8A8005,ORAZIO,VIA SINGEN 54,00071,G811,POMEZIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8A8005@istruzione.it,rmic8a8005@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AK00E,IC PALOMBARA SABINA V.LE RISORG,RMAA8AK035,PALOMBARA C.U.,VIA GINO FORTI SNC,00018,G293,PALOMBARA SABINA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AK00E@istruzione.it,Non Disponibile,www.icpalombarasabina.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AL00A,ISTITUTO COMPRENSIVO - VICOVARO,RMMM8AL057,SCUOLA SEC. I GRADO ROVIANO,PIAZZA DELLA LIBERTA' 1,00023,H618,ROVIANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,icsvicovaro.altervista.org,NO
202425,CENTRO,LAZIO,ROMA,RMIC854008,"I.C. ""ARISTIDE LEONORI""",RMMM854019,"I.C. ""ARISTIDE LEONORI""",VIA ACHILLE FUNI 41,00125,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC854008@istruzione.it,Non Disponibile,www.istitutoleonori.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B900G,IC E. GALICE,RMAA8B903E,CIVITAVECCHIA V - VIA PLATANI,VIA DEI PLATANI SNC,00053,C773,CIVITAVECCHIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8B900G@istruzione.it,Non Disponibile,www.icgalicecivitavecchia.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DH001,IC FREGENE -PASSOSCURO,RMAA8DH01T,PASSOSCURO,VIA SERRENTI 72,00050,M297,FIUMICINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DH001@istruzione.it,Non Disponibile,www.ic-fregene-passoscuro.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC834008,IST.OMNICOMPRENSIVO ROCCASECCA,FREE83403C,ROCCASECCA S.D'ACQUISTO,VIA TAGLIAMENTO9,03038,H443,ROCCASECCA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC834008@istruzione.it,Non Disponibile,www.icroccasecca.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GF005,IC VIA DEL CALICE,RMMM8GF016,SMS VIA DELLA SETA,Non Disponibile,Non Disponibile,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8GF005@istruzione.it,Non Disponibile,https//www.viadelcalice.edu.it/,NO
202425,CENTRO,LAZIO,RIETI,RIIC82500N,IST. COMPRENSIVO BASSA SABINA,RIEE82505X,MONTOPOLI DI SABINA,VIA GRAMSCI SNC,02034,F687,MONTOPOLI DI SABINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC82500N@istruzione.it,Non Disponibile,www.istitutocomprensivopoggiomirteto.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EH00G,IC VIA SAVINIO,RMMM8EH01L,SMS VIA CECCO ANGIOLIERI,VIA CECCO ANGIOLIERI 15,00137,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8EH00G@istruzione.it,Non Disponibile,www.icsavinio.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC806008,LEONESSA,RIEE80603C,COLLI SUL VELINO,VIA DANTE ALIGHIERI,02010,C880,COLLI SUL VELINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC806008@istruzione.it,Non Disponibile,www.istitutocomprensivodileonessa.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EM008,IC PIERSANTI MATTARELLA,RMEE8EM01A,RANDACCIO,P.ZZA DE CRISTOFORIS 8,00159,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8EM008@istruzione.it,Non Disponibile,www.istitutopiersantimattarella.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8D000A,IC NETTUNO I,RMEE8D001C,GIANNI RODARI,VIA DOLOMITI,00048,F880,NETTUNO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8D000A@istruzione.it,Non Disponibile,ISTITUTO COMPRENSIVO NETTUNO UNO,NO
202425,CENTRO,LAZIO,ROMA,RMIC813002,"""MARIA MONTESSORI""",RMEE813036,ANGELI DELLA CITTA',VIA MONTE CARDONETO 9,00139,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC813002@istruzione.it,Non Disponibile,WWW.IC-VIALEADRIATICO.ORG.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FF00E,IC POGGIALI-SPIZZICHINO,RMAA8FF02C,VIA G.BERTO,VIA GIUSEPPE BERTO 160,00147,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8FF00E@istruzione.it,Non Disponibile,www.icvialeonori74.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC876005,GIACOMO MATTEOTTI,RMEE876017,MONTECHIARA,Non Disponibile,00060,H267,RIANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC876005@istruzione.it,Non Disponibile,www.icriano.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G7001,I.C. FABRIZIO DE ANDRE',RMEE8G7024,SANTA PALOMBA - G. D'ORAZIO,VIA ARDEATINA KM 20500,00040,G811,POMEZIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8G7001@istruzione.it,Non Disponibile,www.icfabriziodeandre.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B1001,MARTA RUSSO,RMMM8B1012,TRIGORIA,Non Disponibile,00128,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8B1001@istruzione.it,Non Disponibile,www.icmartarusso.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC83600G,"I.C. ""S.TOMMASO D'AQUINO""",LTEE83604R,S. LORENZO (CAPOLUOGO),VIA S.LORENZO,04015,G698,PRIVERNO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC83600G@istruzione.it,Non Disponibile,WWW.ICPRIVERNO.IT,NO
202425,CENTRO,LAZIO,RIETI,RIIC81100Q,I. OMNICOMPRENSIVO DI AMATRICE,RIMM81101R,AMATRICE,VIALE SATURNINO MUZII N. 4,02012,A258,AMATRICE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RIIC81100Q@istruzione.it,Non Disponibile,www.icamatrice.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BA001,GIUSEPPE GARIBALDI,RMAA8BA03X,MARCHESI,VIA DELLA SELVA SNC,00045,D972,GENZANO DI ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8BA001@istruzione.it,Non Disponibile,www.istitutocomprensivogenzano.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DL00T,IC G.B. GRASSI,RMEE8DL021,ISOLA SACRA,VIA DELLA SCAFA 175,00054,M297,FIUMICINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DL00T@istruzione.it,Non Disponibile,www.scuolagrassi.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC851002,I.C. 3^ SORA,FRAA85101V,COMPRE S.VINCENZO,VIA VALLERADICE,03039,I838,SORA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC851002@istruzione.it,Non Disponibile,http//www.istitutocomprensivo3sora.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC841006,I.C.GIOVANNI PAOLO II,RMAA841024,VIA PETRA,VIA PETRA,00126,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC841006@istruzione.it,Non Disponibile,WWW.ICGIOVANNIPAOLOII.IT,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC830001,I. C. SUPINO,FREE830057,PATRICA CAPOLUOGO,VIA PATRICIO,03010,G374,PATRICA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC830001@istruzione.it,Non Disponibile,WWW.ICSUPINO.EDU.IT,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC826009,I.C. SAN GIORGIO A LIRI,FRAA826049,SANT'APOLLINARE CAPOLUOGO,CORSO MAZZINI,03048,I302,SANT'APOLLINARE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC826009@istruzione.it,Non Disponibile,www.scuoleicsangiorgioaliri.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FC003,IC VIA MEROPE,RMEE8FC015,G. BASILE,VIA MEROPE 24,00133,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8FC003@istruzione.it,Non Disponibile,www.icviamerope.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC857001,I.C. SANT'ELIA FIUMERAPIDO,FREE857035,VALLEROTONDA CAPOLUOGO - PRIMAR,PIAZZA MUNICIPIO,03040,L614,VALLEROTONDA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC857001@istruzione.it,Non Disponibile,www.icsanteliafiumerapido.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81600P,"I.C. ""GIOV. PAOLO II"" ARCE",FRIC81600P,"I.C. ""GIOV. PAOLO II"" ARCE",VIA GUGLIELMO MARCONI S.N.C.,03032,A363,ARCE,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC81600P@istruzione.it,fric81600p@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C3007,I.C. DI FRASCATI,RMMM8C3018,VIA D'AZEGLIO12 FRASCATI,VIA D'AZEGLIO12,Non Disponibile,D773,FRASCATI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8C3007@istruzione.it,Non Disponibile,www.icdifrascati.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC86600E,CAMPAGNANO VIA B. LESEN2,RMIC86600E,CAMPAGNANO VIA B. LESEN2,VIA B. LESEN 2,00063,B496,CAMPAGNANO DI ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC86600E@istruzione.it,rmic86600e@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DT00T,IC GIOVANNI XXIII,RMMM8DT01V,GIOVANNI XXIII - VIA GARIBALDI,VIA GARIBALDI S.N.C.,00010,E263,GUIDONIA MONTECELIO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8DT00T@istruzione.it,Non Disponibile,RMIC8DT00T@istruzione.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC884004,"IC RAFFAELLO GIOVAGNOLI""",RMEE884027,MONTEROTONDO - VIA STADIO,VIA STADIO,00015,F611,MONTEROTONDO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC884004@istruzione.it,Non Disponibile,www.istitutogiovagnoli.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EG00Q,IC P.ZZA FILATTIERA,RMIC8EG00Q,IC P.ZZA FILATTIERA,P.ZZA FILATTIERA 84,00139,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8EG00Q@istruzione.it,rmic8eg00q@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC85200T,I.C. 2^ PONTECORVO,FRAA85204T,S.GIOVANNI I. CAPOLUOGO,VIA CIVITA FARNESE,03028,H917,SAN GIOVANNI INCARICO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC85200T@istruzione.it,Non Disponibile,www.istitutocomprensivo2pontecorvo.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC813002,"""MARIA MONTESSORI""",RMAA81301V,VIALE ADRIATICO,VIALE ADRIATICO 140,00141,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC813002@istruzione.it,Non Disponibile,www.ic-vialeadriatico.GOV.IT,NO
202425,CENTRO,LAZIO,VITERBO,VTIC81000L,I.C. VIRGILI RONCIGLIONE,VTMM81001N,SCUOLA SEC. I RONCIGLIONE,VIA DELLE VIGNE N.77,01037,H534,RONCIGLIONE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC81000L@istruzione.it,Non Disponibile,www.icronciglione.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC834005,I.C. ELLERA VITERBO,VTEE834017,ELLERA,PIAZZA GUSTAVO ADOLFO,01100,M082,VITERBO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,VTIC834005@istruzione.it,Non Disponibile,www.ICELLERAVT.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GF005,IC VIA DEL CALICE,RMIC8GF005,IC VIA DEL CALICE,VIA DEL CALICE 34/I,00178,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8GF005@istruzione.it,rmic8gf005@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC854008,"I.C. ""ARISTIDE LEONORI""",RMAA854015,"I. C. ""ARISTIDE LEONORI""",VIA FUNI 81,00125,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC854008@istruzione.it,Non Disponibile,www.istitutoleonori.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EM008,IC PIERSANTI MATTARELLA,RMAA8EM026,PIAZZA BALSAMO CRIVELLI,PIAZZA BALSAMO CRIVELLI 66,00159,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8EM008@istruzione.it,Non Disponibile,www.istitutopiersantimattarella.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G7001,I.C. FABRIZIO DE ANDRE',RMEE8G7035,CASTAGNETTA - G. MARTINELLI,VIA CASTAGNETTA N. 27/B,00040,G811,POMEZIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8G7001@istruzione.it,Non Disponibile,WWW.ICFABRIZIODEANDRE.EDU.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DH001,IC FREGENE -PASSOSCURO,RMEE8DH013,PASSOSCURO,VIA SERRENTI 72,00050,M297,FIUMICINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DH001@istruzione.it,Non Disponibile,www.ic-fregene-passoscuro.it,NO
